size,distance_from_center,rooms,price
54,6.51185,3,68000
48,6.35937,2,68000
60,6.17354,2,68000
65,5.91953,3,68000
42,4.57727,2,68000
62,4.55249,3,68000
80,4.20169,3,68000
49,3.59195,2,68000
49,3.59195,2,68000
36,2.70573,2,68000
40,2.63446,2,68000
37,2.49973,3,68000
25,2.057,1,68000
60,1.11114,3,68000
60,0.424649,10,68000
28,0.156989,1,68000
28,0.156989,1,68000
39,5.74776,1,67900
50,5.45091,2,67900
42,3.55519,10,67900
59,5.37728,3,67850
53.11,4.06245,2,67650
42,5.37728,2,67500
45,5.09899,2,67500
27,2.057,2,67500
27,0.424649,2,67500
63,7.20064,3,67300
57,9.38009,2,67200
48,10.5481,2,67110
48,9.31894,1,67110
48,9.31894,2,67100
147,17.9349,1,67000
71,11.7119,3,67000
70,11.6133,3,67000
60,10.4045,3,67000
93,10.4045,4,67000
171,9.71245,5,67000
52,9.71245,3,67000
38,8.15602,2,67000
37,8.15602,2,67000
56,7.84599,2,67000
41,7.80819,1,67000
74.5,7.5944,3,67000
38,7.17813,2,67000
38,7.13647,2,67000
37.33,6.8129,2,67000
53.57,5.91953,2,67000
34,4.8742,1,67000
34,4.8742,2,67000
34,4.8742,1,67000
37,4.8742,1,67000
34,4.49736,1,67000
34,4.49736,1,67000
34,4.49736,2,67000
34,3.90821,2,67000
64,3.90821,3,67000
64,3.90821,4,67000
56,3.56307,3,67000
37,3.20643,1,67000
75,2.9817,5,67000
34.7,2.59126,2,67000
71.5,2.16739,10,67000
36,1.60348,2,67000
36,1.50126,1,67000
28,1.01797,1,67000
28,0.966912,1,67000
26,0.848295,,67000
28,0.424649,1,67000
75,2.9817,3,66990
49,9.39322,2,66900
37,4.85634,2,66900
38,2.16739,2,66900
42,6.11811,2,66600
43,10.5715,2,66500
43,10.197,2,66500
43,10.197,2,66500
43,8.41157,2,66500
60,5.79053,3,66500
42,4.49736,1,66500
31,3.16964,2,66495
35,4.55249,1,66405
78,10.4045,3,66300
63,13.1723,3,66150
53,12.0274,3,66000
55,11.8296,3,66000
44,9.1177,1,66000
44,9.1177,1,66000
60,7.80819,3,66000
40,7.20064,2,66000
49,5.91953,2,66000
65,5.91953,2,66000
40,5.72754,2,66000
40,5.72754,2,66000
40,5.72754,2,66000
40,5.72754,2,66000
40,5.50399,2,66000
67,4.78557,10,66000
45,4.78557,4,66000
40,4.11974,2,66000
42,4.06245,2,66000
50,3.90821,3,66000
45,1.01797,1,66000
54,7.11614,3,65900
45,4.78557,2,65400
200,33.3736,2,65000
83,33.3736,4,65000
145,26.7801,5,65000
211,26.7472,6,65000
211,26.7472,5,65000
100,20.7061,4,65000
85,17.5813,3,65000
78,15.5261,5,65000
100,10.3474,4,65000
108,10.197,10,65000
70,9.71245,3,65000
52,9.71245,2,65000
80,9.71245,3,65000
44,9.59386,1,65000
70,9.39322,3,65000
51,9.39322,2,65000
47,9.3632,3,65000
82,9.2638,5,65000
70,9.1177,3,65000
56,9.1177,3,65000
63,8.41845,2,65000
70,8.41157,3,65000
88,8.41157,3,65000
78,8.41157,4,65000
50,8.41157,2,65000
60,7.5944,2,65000
70,7.23565,4,65000
100,7.20064,10,65000
52,7.11614,2,65000
75,7.06187,3,65000
45,7.06187,2,65000
85,7.05503,2,65000
72,7.03023,3,65000
72,6.76357,3,65000
72,6.76028,3,65000
72,6.75896,3,65000
54,6.28498,3,65000
54,6.1321,3,65000
45,5.91953,2,65000
42,5.91953,2,65000
44,5.37728,2,65000
78,5.37728,2,65000
45,5.37728,3,65000
58,5.37728,3,65000
31,5.29784,1,65000
60,5.02102,3,65000
46,4.78557,3,65000
45,4.78557,3,65000
36,4.57727,3,65000
140,4.14997,10,65000
64,3.90821,3,65000
54,3.90821,2,65000
32,3.83992,1,65000
32,3.83992,1,65000
52,3.75032,2,65000
30,3.56307,1,65000
45,3.54341,2,65000
35,3.16964,1,65000
30,3.16964,1,65000
30,2.70573,1,65000
28,2.40379,1,65000
35,2.16739,1,65000
35,2.057,1,65000
26,2.057,1,65000
300,1.63052,5,65000
64,1.63052,2,65000
210,1.63052,5,65000
343,1.63052,7,65000
60,0.424649,3,65000
23,0.156989,1,65000
60,0.156989,3,65000
45,0.156989,2,65000
60,0.156989,3,65000
49,6.17354,2,64900
45,5.73714,2,64900
49,5.72892,2,64900
49,5.45091,2,64900
42,3.16964,2,64900
42,3.16964,2,64900
42,2.67382,2,64900
42,2.67382,2,64900
211,1.63052,5,64900
38,7.20064,2,64600
34,3.16964,2,64600
56,9.09402,3,64500
56,8.41157,3,64500
100,16.49,3,64000
71,10.8419,3,64000
64,9.39322,2,64000
64,8.92241,2,64000
71,8.41157,4,64000
53,8.01211,2,64000
47,7.11614,3,64000
53,6.88092,2,64000
35,6.17354,1.5,64000
40,6.0833,2,64000
43,5.37728,2,64000
20,2.057,1,64000
34,0.412651,1,64000
44,5.37728,3,63800
44,5.37728,3,63800
44,5.37728,3,63800
67,7.13401,3,63650
43,6.0833,2,63500
57,5.79053,3,63500
57,5.79053,3,63500
38,5.40821,2,63500
48,5.37728,2,63500
38,5.37728,2,63500
48,5.37728,2,63500
48,5.37728,2,63500
48,5.37728,2,63500
48,5.37728,2,63500
38,5.37728,2,63500
38,5.37728,2,63500
48,3.5875,2,63500
55,5.37728,2,63400
58,9.71245,2,63250
39,7.11614,2,63036
94,29.0255,10,63000
167,26.7801,4,63000
94,26.7472,10,63000
94,26.7472,10,63000
94,26.7472,3,63000
29,12.0274,4,63000
83,11.9321,4,63000
60,11.8296,3,63000
48,10.6217,2,63000
65,10.2396,3,63000
68,9.71245,3,63000
35,9.71245,1,63000
94,9.31894,3,63000
41,7.6987,1,63000
32,7.20064,2,63000
85,7.11614,3,63000
49,6.23083,3,63000
42,6.1321,1,63000
43,6.1321,2,63000
63,6.0833,3,63000
60,6.06422,3,63000
41,6.02524,1,63000
41,5.37728,2,63000
44,4.06245,2,63000
44,4.06245,2,63000
55,3.90821,1,63000
59,3.90821,2,63000
39,3.20643,2,63000
40,2.40379,1,63000
220,1.63052,5,63000
94,1.63052,3,63000
220,1.63052,5,63000
137,1.63052,3,63000
100,1.63052,3,63000
28,1.05038,1,63000
40,0.414536,2,63000
65,12.0941,3,62900
28,4.75884,2,62900
33,7.48647,1,62700
42,6.8053,1,62500
60,5.72892,2,62500
48,5.47531,2,62500
33,4.06245,1,62500
43,5.37728,2,62350
67,7.63464,3,62300
65,10.4045,3,62220
61,5.79053,3,62220
38,8.66102,2,62200
38,7.11614,2,62200
38,1.63052,2,62200
38,0.156989,2,62200
33,4.55249,2,62130
160,17.5813,7,62000
200,14.1677,5,62000
65,12.4263,2,62000
64,12.4263,3,62000
170,10.4045,5,62000
53,9.38009,4,62000
48,8.41845,2,62000
39,8.15602,1,62000
80,8.02602,4,62000
49,7.96324,2,62000
54,7.11614,2,62000
53,7.08203,2,62000
47,5.37728,3,62000
60,4.78557,3,62000
48,4.20169,2,62000
42,3.90821,2,62000
34,3.8098,1,62000
33,3.47996,1,62000
300,1.63052,6,62000
30,0.424649,2,62000
58,3.90821,2,61950
58,3.90821,2,61950
43,6.1321,1,61900
41,3.90821,1,61900
27,2.057,1,61890
41,9.71245,1,61800
52,5.73633,,61750
56,10.4045,3,61600
168,22.7493,6,61500
65,12.4263,2,61500
55,10.4045,3,61500
41,5.11251,1,61500
85,3.96746,3,61500
41,3.90821,2,61500
47,9.71245,2,61200
28.45,3.59195,1,61167
90,17.5813,4,61000
53,11.8296,2,61000
53,11.8296,3,61000
53,11.8296,2,61000
49,9.39322,2,61000
70,9.28153,3,61000
97,7.22585,4,61000
40,5.37728,2,61000
40,5.37728,2,61000
48,5.37728,2,61000
42,5.35507,2,61000
46,5.07023,2,61000
76,1.63052,4,61000
30,0.684842,2,61000
55,9.31894,3,60900
38,7.20064,2,60800
38,7.20064,2,60800
38,3.59195,2,60800
55,9.71245,2,60500
68,7.34983,4,60500
55,5.91953,2,60500
50.2,9.09402,3,60240
176,26.7801,6,60000
120,26.7472,10,60000
150,22.7134,4,60000
85,18.7499,3,60000
65,18.7499,3,60000
44,11.7119,4,60000
70,11.7119,3,60000
61,11.3751,3,60000
117,9.71245,,60000
46,9.71245,2,60000
37,9.71245,2,60000
37,9.71245,1,60000
60,9.31894,3,60000
55,8.41157,3,60000
50,8.41157,2,60000
73,7.85427,3,60000
53,7.80819,3,60000
76,7.77273,3,60000
43,7.20064,2,60000
71,7.06187,2,60000
49,7.06187,3,60000
250,7.05797,5,60000
42,6.44066,2,60000
60,6.34408,3,60000
83,6.24214,2,60000
49,5.91953,3,60000
58,5.79053,3,60000
53,5.79053,3,60000
53,5.79053,3,60000
60,5.79053,3,60000
44,5.50686,2,60000
56,5.37728,2,60000
38,5.30318,2,60000
38,5.23674,2,60000
37,5.23674,3,60000
38,5.23674,1,60000
37,5.23674,2,60000
43,4.33856,2,60000
40,4.33856,2,60000
43,4.30986,2,60000
77,4.20169,4,60000
43,4.06245,2,60000
80,3.96746,3,60000
53,3.91095,2,60000
56,3.90821,2,60000
32,3.83992,1,60000
35,3.83992,1,60000
32,3.83992,1,60000
56,2.24597,2,60000
29,2.21972,1,60000
26,2.14118,1,60000
30,2.057,1,60000
30,2.057,1,60000
32,1.89028,2,60000
56,1.63052,2,60000
30,1.56083,1,60000
34,1.43593,3,60000
30,1.24542,1,60000
17,1.06401,1,60000
31,1.05806,1,60000
31,1.05806,1,60000
31,0.848632,1,60000
31,0.660407,1,60000
30,0.537967,1,60000
35,0.515628,1,60000
35,0.515628,1,60000
35,0.515628,1,60000
35,0.515628,1,60000
35,0.424649,1,60000
32,0.156989,1,60000
32,0.156989,1,60000
32,0.156989,1,60000
30,0.156989,2,60000
77,10.4045,3,59900
120,9.71245,4,59900
93,9.38453,3,59900
45,7.5944,2,59900
39,5.9315,2,59900
44,5.91953,2,59900
45,5.74776,2,59900
37.5,5.23674,2,59900
23,3.8098,1,59900
30,2.057,1,59900
24,2.057,1,59900
42,10.5481,2,59820
46,15.5261,2,59754
56,8.15602,3,59600
83,15.5261,3,59500
52,10.8419,2,59500
52,10.8419,2,59500
52,10.8419,3,59500
52,8.41157,2,59500
90,7.58397,3,59500
59,6.35937,2,59500
59,5.37728,2,59500
35.2,2.63446,2,59500
41,5.37728,2,59450
41,5.37728,2,59450
41,5.37728,2,59450
46.87,4.06245,2,59230
164,22.3943,4,59000
250,20.7061,5,59000
44,9.71245,2,59000
32,9.71245,2,59000
63,9.28964,3,59000
68,9.09402,2,59000
46,8.41157,2,59000
42,8.15602,2,59000
57,6.19622,2,59000
37,6.11811,2,59000
37,6.11811,2,59000
37,6.11811,2,59000
37,6.11811,2,59000
50,6.01333,3,59000
50,6.01333,3,59000
56,5.91953,2,59000
59,5.37728,2,59000
30,5.23674,1,59000
30,5.23674,1,59000
16,0.55735,1,59000
32,0.156989,1,59000
62,8.41157,3,58900
46,3.90821,2,58900
21,3.8098,1,58900
38,1.32405,1,58900
60,26.7801,10,58500
45,7.11614,2,58500
35,5.85053,1,58500
20,5.09024,1,58500
20,4.33231,1,58500
52,10.4045,3,58200
52,10.4045,3,58200
140,26.7472,3,58000
250,17.5813,,58000
66,17.5813,3,58000
147,14.8455,3,58000
48,8.41157,2,58000
90,8.12673,4,58000
40,7.58397,2,58000
30,7.48647,1,58000
55,7.11614,2,58000
59,6.0833,2,58000
95,5.79053,4,58000
37,5.37728,2,58000
27,4.5705,2,58000
120,1.63052,5,58000
25,1.01797,1,58000
25,0.554301,1,58000
25,0.156989,1,58000
25,0.0827487,1,58000
53,8.41845,2,57900
53,8.15602,3,57900
53,7.11614,2,57900
53,0.156989,2,57900
68,7.63464,3,57800
65,7.45022,3,57500
48,6.72897,2,57500
44,5.37728,1,57200
45.72,5.91953,2,57100
108,10.4045,3,57000
76,8.41157,3,57000
65,7.11614,2,57000
62,5.79053,3,57000
24,3.16964,,57000
58,3.16964,2,57000
31,2.9817,1,57000
24,2.67382,1,57000
24,2.67382,1,57000
49,2.63446,3,57000
17,2.42063,1,57000
24,2.14118,1,57000
24,2.057,1,57000
54,1.0579,3,57000
30,0.414536,,57000
57,17.5813,2,56800
39,5.37728,2,56550
39,5.37728,2,56550
52,11.7119,2,56500
65,5.91953,2,56500
56,5.37728,2,56500
37,5.37728,2,56425
37,5.37728,2,56425
37,5.37728,2,56425
49,10.4045,3,56350
33,5.23674,1,56100
120,26.7472,10,56000
44,17.5813,2,56000
44,17.5813,2,56000
44,17.5813,2,56000
51,11.8296,2,56000
65,11.7119,2,56000
26,7.20064,1,56000
43,7.11614,2,56000
56,6.63375,3,56000
49,5.79053,2,56000
79,5.63541,3,56000
35,5.4302,1,56000
54,5.37728,3,56000
41,5.37728,2,56000
45,3.90821,2,56000
40,3.59195,2,56000
26,3.54341,1,56000
26,2.70573,1,56000
26,2.70573,1,56000
33,2.25518,2,56000
33,2.25518,2,56000
33,2.25518,2,56000
33,2.25518,2,56000
18,0.180963,1,56000
18,0.148558,1,56000
18,0.148558,1,55990
43,8.41157,2,55900
43,15.5261,2,55860
43,15.5261,2,55860
62,10.4045,3,55800
31,1.56083,2,55800
27,7.20064,0.5,55713
75,10.4045,2,55700
43,3.90821,2,55500
25,0.836718,1,55500
25,0.424649,1,55500
46,6.06422,3,55100
54,5.37728,3,55100
38,5.37728,2,55100
38,5.37728,2,55100
130,26.7801,4,55000
114,26.7801,5,55000
114,26.7801,5,55000
200,26.7801,4,55000
86,18.7499,4,55000
58,17.5813,2,55000
152,16.49,4,55000
548,15.9994,,55000
190,15.1227,10,55000
51,12.4263,3,55000
55,12.3492,3,55000
74,11.8296,3,55000
62,11.8296,3,55000
60,10.4045,2,55000
53,10.4045,3,55000
60,10.4045,3,55000
31,9.71245,1,55000
117,9.71245,3,55000
40,9.71245,2,55000
27,9.71245,2,55000
85,9.2638,5,55000
50,9.2638,2,55000
47,8.65484,2,55000
47,8.41845,2,55000
46,8.41845,2,55000
57,8.41157,3,55000
55,7.27721,2,55000
37,7.20064,1,55000
70,7.06187,3,55000
42,6.83793,2,55000
54,5.91953,2,55000
135,5.79053,1,55000
90,5.79053,3,55000
54,5.37728,3,55000
56,4.9738,3,55000
26,4.66351,1,55000
26,4.66351,1,55000
47,4.48099,2,55000
26,4.36873,1,55000
28,4.06245,2,55000
200,3.96746,5,55000
55,3.96746,3,55000
39,3.90821,2,55000
26,3.89833,1,55000
51,2.9817,2,55000
26,2.70573,1,55000
26,2.40379,1,55000
23,2.16739,2,55000
42,2.057,2,55000
121,1.63052,4,55000
162,1.63052,,55000
26,1.63052,1,55000
18,0.424649,1,55000
20,0.180963,1,55000
18,0.180963,1,55000
18,0.156989,1,55000
18,0.148558,1,55000
49,10.4045,3,54900
49,10.4045,3,54900
61,10.4045,3,54900
47,8.65484,2,54900
43,8.41845,2,54900
64,6.73467,3,54900
64,6.73467,3,54900
64,6.73467,3,54900
64,6.73467,3,54900
47,6.17354,2,54900
61,5.37728,3,54900
41,10.533,2,54600
40,10.5287,2,54600
26,7.20064,1,54600
41,9.31894,1,54580
42,15.5261,2,54560
35,1.84322,1,54500
41,5.37728,2,54200
42,9.31894,2,54180
57,10.4045,3,54155
57,10.4045,2,54155
54,11.8296,3,54000
47,11.8296,2,54000
52,10.4045,3,54000
45,9.71245,3,54000
54,9.12616,2,54000
54,9.12616,2,54000
54,9.12616,2,54000
54,9.12616,2,54000
27,6.1321,2,54000
35,6.1321,1,54000
26,6.1321,1,54000
40,4.78557,1,54000
33,4.57727,1,54000
23,4.06245,1,54000
27,3.78758,1,54000
57,17.5813,2,53900
30,0.373636,1,53888
37,5.37728,2,53650
37,5.37728,2,53650
37,5.37728,2,53650
41,3.90821,1,53300
41,2.24597,1,53300
41,1.63052,1,53300
32,9.1177,1,53000
32,9.1177,1,53000
67,7.25261,3,53000
55,7.01564,2,53000
54,7.01564,2,53000
58,6.88061,2.5,53000
56,6.63375,2,53000
32,6.1321,1,53000
26,6.1321,1,53000
40,5.79053,2,53000
85,5.7494,4,53000
69,5.37728,3,53000
46,5.37728,2,53000
54,5.37728,3,53000
26,4.78557,2,53000
50,4.78557,3,53000
35,4.49736,1,53000
26,1.63052,1,53000
27,1.63052,,53000
17,0.691768,1,53000
45,0.539012,2,53000
24.6,3.59195,1,52850
48,10.4045,2,52800
48,7.80819,3,52800
48,7.80819,2,52800
48,7.80819,3,52800
58,9.28964,,52500
50,5.37728,2,52500
44,5.37728,2,52400
36,5.37728,2,52200
36,5.37728,2,52200
36,5.37728,2,52200
26,6.23083,1,52170
146,26.7472,10,52000
100,17.5813,10,52000
76,14.8455,2,52000
40,14.8455,10,52000
47,12.0941,2,52000
39,9.71245,2,52000
38,9.39322,2,52000
41,8.9128,2,52000
46,8.41157,1,52000
58,8.41157,3,52000
44,6.68038,2,52000
41,5.37728,2,52000
55,5.37728,3,52000
44,5.37728,2,52000
41,5.37728,1,52000
64,5.37728,3,52000
24,1.00935,,52000
36,0.424649,1,52000
38,6.76773,2,51900
49,3.96746,2,51900
44,1.06401,2,51900
38,1.06401,1,51900
40,5.74776,2,51888
37,5.37728,3,51800
45,10.4045,2,51750
45,9.71245,2,51750
45,9.71245,2,51750
45,5.37728,3,51750
47,13.1723,2,51700
43,5.37728,2,51650
41.22,5.37728,2,51550
50,5.37728,2,51500
38,1.21771,2,51500
47,17.5813,1,51000
49,10.8419,1,51000
34,9.71245,2,51000
44,8.29892,2,51000
38,7.5944,2,51000
30,7.20064,1,51000
30,7.20064,1,51000
50,5.91953,2,51000
42,5.72768,2,51000
44.29,5.37728,2,51000
50,5.37728,2,51000
31,4.06245,2,51000
50,3.96746,2,51000
55.82,6.19622,2,50900
48,5.37728,3,50400
33,5.37728,2,50325
33,5.37728,2,50325
100,26.7801,5,50000
150,26.7472,6,50000
80,26.7472,3,50000
65,22.8283,10,50000
122,14.8455,4,50000
110,14.8455,3,50000
105,10.9729,4,50000
50,9.71245,2,50000
140,8.66102,5,50000
63,8.60711,3,50000
62,8.41157,2,50000
32,7.20064,2,50000
25,7.20064,1,50000
25,7.20064,1,50000
33,7.20064,2,50000
50,5.79053,2,50000
32,4.55249,2,50000
51,4.49736,2,50000
55,3.96746,2,50000
53,3.96746,2,50000
52,3.90821,2,50000
32,3.56307,2,50000
32,3.54341,2,50000
31,3.54299,2,50000
23,3.16964,1,50000
23,3.16964,1,50000
23,2.67382,1,50000
23,2.67382,1,50000
25,2.057,1,50000
105,1.63052,,50000
180,1.63052,,50000
29,1.06401,2,50000
46.45,17.5813,2,49900
47,5.79053,2,49900
50,4.78557,3,49900
39,3.83992,2,49900
40,2.70644,2,49900
21,1.23374,2,49900
44,7.82386,1,49850
50,6.18984,3,49500
140,5.6557,1,49500
46,5.37728,2,49500
46,5.37728,2,49500
50,3.32549,2,49500
39.55,9.09402,2,49440
38,8.41157,2,49400
38,8.41157,2,49400
42,5.73633,,49400
34,5.37728,2,49300
200,26.7801,6,49000
54,26.7472,6,49000
34,8.86657,2,49000
34,8.41157,2,49000
40,8.41157,2,49000
57,7.11614,2,49000
40,6.18984,2,49000
46,5.91953,2,49000
39,5.37728,1,49000
56,5.37728,2,49000
81,3.96746,3,49000
41,3.90821,2,49000
165,1.63052,8,49000
43,0.717213,2,49000
43,0.60442,2,49000
41,10.8489,2,48900
42,5.73633,,48750
49,6.18984,2,48510
34,6.70611,2,48500
51,6.63375,2,48500
37,15.5261,2,48100
46,13.1723,2,48070
80,18.6637,3,48000
42,14.8455,10,48000
60,12.4263,3,48000
56,12.4263,2,48000
54,12.4263,2,48000
57,12.4263,2,48000
55,10.8419,2,48000
100,10.4045,5,48000
55,10.197,2,48000
45,10.0621,2,48000
40,9.71245,2,48000
40,9.71245,2,48000
45,9.31894,2,48000
54,8.32368,2,48000
56,3.90821,2,48000
48,3.90821,2,48000
36,3.90821,2,48000
23,2.16739,1,48000
23,1.76188,1,48000
36,0.424649,1,48000
34,2.057,2,47900
39.83,2.70644,2,47750
53,6.64683,2,47700
53,6.64683,2,47700
35.15,5.91953,2,47700
36,3.90821,2,47520
44,9.28964,2,47500
59,7.68833,3,47420
31,5.37728,2,47275
31,5.37728,2,47275
42,10.4045,2,47200
42,12.4263,2,47000
50,12.4263,2,47000
29,9.39322,1,47000
29,9.39322,1,47000
29,9.39322,1,47000
29,9.39322,1,47000
43,9.37571,2,47000
29,9.05116,1,47000
29,9.02679,1,47000
29,8.91047,1,47000
61,8.41845,3,47000
29,8.12939,1,47000
75,8.01373,3,47000
36,7.06187,2,47000
90,5.55661,4,47000
36,3.90821,2,47000
25,2.14118,1,47000
106,1.63052,3,47000
52,9.28964,3,46800
38.83,9.09402,2,46596
82,7.11614,3,46500
29,6.11811,1,46500
32,5.37728,1,46400
32,5.37728,1,46400
42,10.4045,2,46200
42,3.96746,2,46200
41,11.7119,1,46000
29,9.71245,1,46000
47,8.16601,2,46000
33,7.11614,2,46000
100,5.79053,3,46000
41,5.79053,2,46000
46,4.78557,2,46000
25,3.90821,1,46000
20,0.614147,1,46000
22,4.29455,1,45900
182,1.63052,10,45900
35,15.5261,2,45470
33,5.91953,3,45100
54,26.7801,2,45000
250,26.7472,10,45000
360,26.7472,,45000
88,20.8902,3,45000
70,18.6637,3,45000
78,17.9262,4,45000
62,17.5813,2,45000
56,11.8296,2,45000
60,10.4045,2,45000
20,9.71245,1,45000
37,9.59386,2,45000
36,9.59386,2,45000
53,8.41157,3,45000
37,8.41157,2,45000
40,8.41157,2,45000
37,8.41157,1,45000
53,7.82508,2,45000
81,7.44455,3,45000
42,7.38333,2,45000
35,7.20064,1,45000
45,7.11614,3,45000
61,6.95327,3,45000
50,6.64379,2,45000
50,5.79053,,45000
46,5.79053,2,45000
26,5.50399,1,45000
24,5.37728,1,45000
38,5.37728,2,45000
33,5.37728,2,45000
33,5.37728,1,45000
45,4.8742,1,45000
33,3.90821,1,45000
107,1.63052,4,45000
38,1.63052,2,45000
38,1.63052,2,45000
22,1.06401,1,45000
22,1.01227,1,45000
42,7.20064,2,44900
42,5.37728,2,44900
46,4.78557,2,44900
32,10.5232,1,44700
32,9.31894,1,44700
47,10.4045,2,44655
47,10.4045,3,44650
47,10.4045,2,44650
52,7.13401,3,44200
51,10.4045,3,44000
41,9.71245,2,44000
45,8.41157,1,44000
43,8.41157,2,44000
45,7.20064,2,44000
40,7.10026,1,44000
50,3.90821,2,44000
40,1.51172,1,44000
40,1.49218,1,44000
40,0.156989,3,44000
40,0.156989,1,44000
46,13.1723,2,43700
72,15.5261,2,43500
48,10.4045,2,43500
41,7.53116,2,43500
45,6.1321,3,43500
48,12.2769,3,43200
48,10.4045,3,43200
36,3.90821,2,43200
160,22.211,5,43000
29,8.41157,1,43000
50,8.41157,2,43000
57,5.79053,3,43000
28,5.37728,1,43000
28,5.37728,1,43000
35,2.67382,2,43000
20,1.51172,2,43000
34,1.49218,1,43000
32,1.45424,2,43000
34,1.15138,2,43000
31.5,1.15138,2,43000
32,0.156989,1,43000
26,6.1321,1,42900
33,8.41157,2,42850
42,5.79053,2,42840
46,7.20064,2,42780
37,10.4045,2,42550
50,9.37433,3,42500
39,8.41157,2,42500
16,0.156989,1,42500
16,0.156989,1,42500
16,0.156989,1,42500
49,10.4045,2,42000
48,10.4045,1,42000
42,10.4045,1,42000
23,9.71245,1,42000
81,9.39322,3,42000
42,9.38009,2,42000
46,9.28964,2,42000
42,8.41157,2,42000
43,7.84599,2,42000
59,7.68833,3,42000
47,5.79053,,42000
45,5.79053,2,42000
32,5.37728,1,42000
32,4.78557,2,42000
22.56,3.56307,1,42000
130,1.63052,4,42000
153,1.63052,5,42000
183,1.63052,5,42000
22,1.43364,1,42000
38,10.4045,2,41800
38,9.28964,3,41800
42,6.18984,2,41580
72,16.49,3,41500
75,9.39322,3,41500
43,8.41157,2,41500
53,5.91953,3,41500
33,5.37728,1,41250
39,10.4045,2,41000
41,10.4045,2,41000
90,9.39322,,41000
62,8.41157,2,41000
47,8.41157,2,41000
41.66,5.91953,2,41000
35,5.79053,1,41000
42,5.79053,2,41000
16,0.932008,1,41000
36,10.4045,2,40600
90,9.39322,,40500
31,8.41157,1,40300
40,10.4045,2,40100
150,33.3736,4,40000
84,27.0956,3,40000
54,26.7801,2,40000
170,26.7472,5,40000
84,26.7472,3,40000
84,26.7472,3,40000
84,26.7472,3,40000
84,26.7472,3,40000
75,26.7472,3,40000
218,22.493,10,40000
73,13.9696,3,40000
43,10.4045,3,40000
42,10.4045,2,40000
39,9.71245,2,40000
50,8.41157,2,40000
44,7.20064,2,40000
24,7.20064,1,40000
79,6.58268,10,40000
48,5.79053,3,40000
37,5.37728,1,40000
56,3.96746,3,40000
31,2.63446,2,40000
33,2.54917,1,40000
23,2.057,1,40000
19,0.424649,1,40000
70,20.7061,2,39900
48,12.4263,3,39900
50,10.4045,2,39900
32,9.71245,1,39900
31,7.80819,2,39900
48,7.05503,2,39900
54,6.85641,2,39900
44,5.44271,2,39900
53,5.37728,2,39900
18,0.424649,1,39900
35,10.4045,2,39500
47,8.41157,2,39500
55,8.15253,2,39500
35,5.79053,2,39500
28,4.78557,1,39500
90,26.7472,4,39000
109,22.493,4,39000
39,9.77413,2,39000
50,9.71245,10,39000
30,8.41157,1,39000
33,7.25097,1,39000
37,7.11614,2,39000
55,6.95327,2,39000
33,6.72591,1,39000
45,6.64683,1,39000
29,6.23083,1,39000
33,6.23083,1,39000
35,5.79053,2,39000
43,5.37728,2,39000
32,2.26283,2,39000
90,1.63052,4,39000
90,1.63052,3,39000
60,26.7472,2,38000
38,10.4045,2,38000
42,10.4045,2,38000
40,10.4045,2,38000
35,9.39322,10,38000
45,9.37076,2,38000
33,9.31894,1,38000
33,9.31894,1,38000
33,7.48991,2,38000
36,7.2192,2,38000
37,6.95327,1,38000
20,6.80788,1,38000
54,6.35937,2,38000
67,6.1321,1,38000
18,6.05949,1,38000
32,6.01333,1,38000
54,5.37728,2,38000
18,5.09899,1,38000
23,5.09899,1,38000
23,5.09899,1,38000
23,4.79435,1,38000
37,3.90821,1,38000
25,2.7919,1,38000
44,2.70644,2,38000
25,1.87554,1,38000
33,7.73508,1,37900
41,6.36332,2,37900
34,5.37728,1,37600
48,10.4045,2,37500
34,10.4045,1,37500
28,8.41157,1,37500
39,3.96746,1,37500
26,3.90821,1,37180
39,7.13401,2,37050
66,26.7472,2,37000
60,10.4045,2,37000
37,3.90821,2,37000
75,1.63052,3,37000
60,1.63052,2,37000
36,5.79053,2,36720
36,5.79053,2,36720
36,5.79053,2,36720
25,8.15602,1,36500
37,6.63375,1,36500
36,10.4045,2,36250
36,10.4045,2,36230
189,22.3725,5,36000
63,12.5541,2,36000
64,11.8296,2,36000
30,10.8618,1,36000
30,10.8618,1,36000
30,10.8618,1,36000
30,10.8618,1,36000
30,10.8419,1,36000
35,10.8419,1,36000
40,10.4045,2,36000
40,10.4045,1,36000
40,10.4045,2,36000
67,9.31894,3,36000
27,8.41157,1,36000
35,8.41157,2,36000
30,8.41157,1,36000
72,8.01373,3,36000
37,7.42488,2,36000
36,7.20064,2,36000
37,7.20064,2,36000
43,4.22911,2,36000
55,4.1712,3,36000
17,2.63446,1,36000
100,1.63052,,36000
11,2.057,1,35800
55,4.00287,2,35750
36,6.18984,2,35640
37,8.41157,2,35500
34,7.63464,1,35500
24.48,4.97722,1,35500
36,3.96746,2,35500
35,10.4045,2,35410
280,26.7801,,35400
200,33.3736,6,35000
75,33.3736,3,35000
131,29.6493,5,35000
80,26.7801,4,35000
80,26.7801,,35000
52,26.7801,3,35000
53,18.6637,2,35000
36,18.6637,2,35000
35,11.8296,2,35000
41,11.8296,2,35000
47,9.38009,2,35000
40,8.41157,2,35000
32,8.41157,1,35000
39,7.25097,2,35000
40,5.82944,1,35000
25,4.78557,1,35000
46,3.98191,2,35000
