size,distance_from_center,price
110,5.60604,97000
49,5.9807,97000
54,9.71245,97000
50,4.5705,97000
71,6.70611,96900
72,7.20064,96873
64.47,4.06245,96700
92,5.74776,96600
65,5.91953,96500
113,9.39322,96500
71,9.31894,96500
52,4.83288,96500
48,3.27518,96260
48,3.27406,96260
48,3.28476,96260
48,3.27406,96260
46,9.71245,96140
63,5.37728,96075
70,8.15602,96000
62,5.23674,96000
71,5.88899,96000
48,4.4049,96000
54,5.64468,96000
48,3.54681,96000
71,4.79129,96000
50,0.424649,96000
63,3.16964,96000
62,3.61788,96000
48,7.05503,96000
61,7.05503,96000
50,3.16964,96000
47,2.52048,96000
68,5.74776,96000
96,5.37728,96000
51,6.23083,96000
63,9.71245,96000
50,4.5705,96000
62,9.71245,95800
73,5.37728,95751
39,1.89028,95745
66,7.05503,95500
38.9,1.89028,95500
40,4.06245,95475
260,26.7472,95000
400,11.8296,95000
200,7.20064,95000
128,7.27721,95000
260,10.4045,95000
250,10.8762,95000
258,26.7472,95000
258,1.63052,95000
106,14.8455,95000
141,14.5876,95000
110,22.2171,95000
140,16.49,95000
240,10.4045,95000
85,6.16945,95000
160,15.4883,95000
130,18.3998,95000
240,14.8455,95000
260,1.63052,95000
260,26.7801,95000
101,3.83992,95000
110,7.58397,95000
85,5.91953,95000
68,0.156989,95000
55,1.56083,95000
38,2.057,95000
82,1.01797,95000
76,17.5813,95000
69,3.90821,95000
31,1.06401,95000
48,1.63052,95000
66,6.68038,95000
77,9.38009,95000
36,4.32913,95000
82,7.11614,95000
42,0.424649,95000
33,0.424649,95000
50,6.23083,95000
76,5.91953,95000
56,9.71245,95000
61,3.84297,95000
70,3.90821,95000
53,1.56083,95000
56,7.11614,95000
65,7.20064,95000
61,3.84297,95000
31,1.06401,95000
31,0.156989,95000
31,1.06401,95000
63,7.38714,95000
56,4.06245,95000
61,4.78557,95000
45,2.55427,95000
66,6.68038,95000
55,4.5705,95000
40,2.85759,95000
44,2.98057,95000
66,6.1321,95000
49,1.60465,95000
44,5.09899,95000
60,6.01907,95000
66,7.73508,95000
80,6.51185,95000
37,2.67382,95000
66,6.68038,95000
44,9.71245,95000
65,5.37728,95000
42,1.56083,95000
104,10.8419,95000
82,4.33231,95000
54,6.77976,95000
54,6.72591,95000
54,6.23083,95000
61,9.71245,95000
89,10.8419,95000
43,2.3617,95000
38,2.16739,95000
62,3.20643,95000
73,5.83725,95000
50,6.23083,95000
105,5.09899,95000
40,5.09024,95000
54,7.25097,95000
63,3.20643,95000
37,2.14118,95000
52,4.66351,94900
45,3.56307,94888
57,8.41157,94860
65,6.72591,94800
52,4.66351,94800
65,7.25097,94800
65,6.23083,94800
53,6.23083,94500
106,7.11614,94000
106,7.11614,94000
106,8.41845,94000
106,8.41845,94000
106,8.02414,94000
50,3.16964,94000
50,3.16964,94000
32,6.72606,94000
50,7.20064,94000
50,2.67382,94000
50,2.67382,94000
50,3.16964,94000
62,7.84599,94000
44,2.057,94000
45,1.05806,94000
47,7.05503,94000
50,3.92228,94000
66,5.92751,94000
94,7.5944,94000
54,6.01333,94000
54,7.25097,94000
50,3.16964,94000
50,6.23083,94000
50,3.16964,94000
50,3.16964,94000
66,4.8742,93900
49.4,3.20643,93900
50,3.16964,93888
111,10.4045,93720
72,9.1177,93600
53,5.09024,93600
52,4.19315,93500
61,5.99067,93500
52,4.19315,93500
52,4.68321,93500
106,7.11614,93000
106,1.63052,93000
106,8.66102,93000
106,0.156989,93000
185,9.05404,93000
249,10.4045,93000
67,7.20064,93000
54,2.70644,93000
37,3.8098,93000
102,7.84599,93000
86,6.1321,93000
72,6.0833,93000
60,7.79254,93000
64,3.54341,93000
38,5.09899,93000
48,5.64468,93000
45,1.30549,93000
60,4.06245,93000
76,5.91953,93000
67,8.15602,93000
65,5.37728,93000
44,3.8098,93000
55,6.72591,93000
52,4.78557,93000
220,13.1723,93000
72,10.5374,92900
32,2.94191,92870
32,2.94191,92870
60,4.5705,92500
77,8.41157,92500
22.5,1.57166,92500
77,9.1177,92500
56,9.71245,92500
103,0.156989,92500
103,6.93042,92500
103,7.60943,92500
71,9.31894,92200
71,9.31894,92200
120,9.71245,92000
144,8.83187,92000
46,0.156989,92000
62,5.23674,92000
38,2.16739,92000
119,3.90821,92000
46,2.057,92000
37,2.67382,92000
98,7.11614,92000
65,4.8742,92000
57,3.52113,92000
41,2.94191,92000
38,2.057,92000
119,1.63052,92000
119,2.24597,92000
65,3.16964,92000
56,5.45448,92000
36,0.156989,92000
48,2.9817,92000
46,6.72203,92000
38,2.16739,92000
67,7.05503,92000
67,7.80819,92000
65,4.8742,92000
46,7.48647,92000
45,5.09899,92000
45,5.29784,92000
65,4.8742,92000
38,3.16964,92000
92,10.197,92000
51,3.16964,92000
78,8.15602,92000
40,4.06245,92000
66,9.71245,92000
66,4.78557,92000
50,4.45021,92000
65,3.16964,91900
65,2.057,91900
46,2.057,91900
55,9.71245,91900
65,2.16739,91900
54,5.9315,91800
60,8.15602,91500
50,3.90821,91500
60,6.43228,91500
55,4.9928,91500
71,10.5257,91200
107,15.5261,91000
350,10.4045,91000
59,3.16964,91000
39,2.68192,91000
50,4.06245,91000
80,11.8296,91000
62,9.71245,91000
42,0.424649,90900
79,11.8296,90850
90,7.11614,90800
67,9.31894,90520
47,4.79129,90500
47,6.34408,90500
67,10.5163,90500
47,4.79129,90500
47,5.03268,90500
62,5.74776,90500
47,4.79129,90500
42,4.06245,90500
67,5.37728,90450
150,15.4883,90000
102,15.5261,90000
310,9.28964,90000
240,19.4651,90000
72,4.25026,90000
72,4.24852,90000
72,9.39322,90000
52,9.31894,90000
267,9.39322,90000
72,4.88061,90000
300,15.4883,90000
116,15.5261,90000
267,9.39322,90000
114,4.78557,90000
230,15.1321,90000
97,9.07147,90000
209,1.63052,90000
220,13.1723,90000
66,3.20643,90000
92,17.5141,90000
72,4.24852,90000
72,4.25026,90000
127,9.15811,90000
107,7.20064,90000
177,13.1723,90000
72,9.71245,90000
369,10.4321,90000
135,5.45448,90000
77,6.0833,90000
35,6.0833,90000
36,5.29784,90000
59,9.1177,90000
113,2.70644,90000
110,7.25097,90000
70,1.06401,90000
82,11.8296,90000
132,9.31894,90000
38,5.29784,90000
93,6.77913,90000
52,2.057,90000
85,7.11614,90000
50,6.77976,90000
86,9.71245,90000
46,2.21972,90000
53,4.77961,90000
53,4.78293,90000
75,6.32744,90000
47,3.56307,90000
41,4.45695,90000
72,5.74776,90000
93,4.33231,90000
44,2.78028,90000
45,5.09899,90000
95,17.5813,90000
69,5.37728,90000
36,5.09899,90000
36,5.29784,90000
36,5.29784,90000
70,6.10481,90000
94,17.5813,90000
72,3.56307,90000
54,2.40379,90000
81,3.56307,90000
132,8.2843,90000
38,5.29784,90000
98,7.3897,90000
84,8.87002,90000
30,2.057,90000
50,1.95259,90000
37,3.16964,90000
64,8.15602,90000
36,5.29784,90000
40,2.16739,90000
60,1.88458,90000
78,3.90821,90000
90,5.37728,90000
83,3.16964,90000
35,5.09899,90000
160,18.7499,90000
38,4.06245,89988
48,6.77976,89900
60,7.11614,89900
48,6.77976,89900
60,8.66102,89900
60,1.63052,89900
60,0.156989,89900
41,1.88458,89900
100,10.5007,89900
46,2.057,89900
55,4.78557,89900
67,10.5312,89900
52,4.37184,89900
46,2.55103,89900
77,5.74776,89900
53,0.424649,89900
52,4.19315,89900
48,6.77976,89900
55,4.78557,89900
65,4.78557,89900
68,7.80819,89900
84,9.1177,89900
46,2.16739,89900
54,4.55735,89900
52,2.16739,89888
41.8,2.59126,89870
64,4.78557,89800
39,1.89028,89700
48,4.45695,89500
48,1.56083,89500
48,2.057,89500
48,3.83992,89500
48,1.56083,89500
56,5.23674,89500
48,1.56083,89500
37,5.14228,89425
40,0.156989,89000
92,7.33757,89000
86,15.5261,89000
130,21.8168,89000
120,18.7499,89000
97,18.7499,89000
267,9.39322,89000
342,1.63052,89000
87,2.43331,89000
220,1.63052,89000
150,3.40549,89000
78,10.8419,89000
65,4.06245,89000
82,9.31894,89000
46,6.77976,89000
34,3.30573,89000
73,10.8419,89000
46,2.9817,89000
27,1.06401,89000
34,7.20064,89000
92,7.80819,89000
36,5.29784,89000
53,0.156989,89000
92,7.20064,89000
112,11.3378,89000
67,7.11614,89000
55,3.8098,89000
81,9.71245,89000
39,0.156989,89000
92,7.72313,89000
73,10.8419,89000
37,2.16739,89000
58,0.424649,89000
47,4.78557,89000
38,5.29784,89000
38,5.09899,89000
44,1.30549,89000
41,6.77976,89000
57,5.23674,89000
41,2.70573,89000
91,10.197,89000
36,3.16964,89000
64,4.37184,89000
52,0.156989,89000
70,0.424649,89000
50,3.16964,89000
27,0.156989,89000
37,2.70573,89000
47,0.424649,89000
48,6.77976,89000
72,5.37728,89000
111,8.43892,88990
48,6.77976,88900
48,6.10481,88900
165,18.7499,88800
48,7.48647,88800
48,5.09899,88800
35,3.16964,88500
66,5.02093,88400
36,2.67382,88400
192,16.49,88000
216,11.4445,88000
161,11.8296,88000
124,15.5261,88000
216,11.8296,88000
200,3.75652,88000
161,11.8296,88000
160,11.4445,88000
62,5.74776,88000
67,8.15602,88000
61,8.15602,88000
41,7.20064,88000
54,6.1321,88000
84,4.06245,88000
61,6.1321,88000
40,7.20064,88000
44,7.20064,88000
70,6.77913,88000
53,5.09899,88000
66.7,8.15602,88000
70,9.71245,88000
86,3.97673,88000
80,5.37728,88000
65,0.156989,88000
88,6.70611,88000
54,6.1321,88000
55,4.5705,88000
55,4.06245,88000
49,1.60465,88000
61,6.1321,88000
35,0.424649,88000
62,4.30986,88000
110,9.71245,88000
140,5.37728,88000
57,3.52113,88000
37,2.057,88000
62,4.55249,88000
35,0.414536,88000
44,4.30986,88000
65,6.64683,87999
57,7.84599,87900
39,5.09899,87750
73,1.63052,87700
74,7.11614,87500
44,3.26507,87460
44,3.26479,87460
44,3.26479,87460
44,3.25947,87460
76,11.8296,87400
46,7.48647,87300
46,7.48647,87300
120,14.8032,87000
174,17.5813,87000
53,7.20064,87000
56,6.1321,87000
31,1.97908,87000
60,9.71245,87000
36,4.06245,87000
46,1.06401,87000
90,7.11614,87000
67,8.41157,87000
51,4.5705,87000
64,7.05503,87000
27,0.156989,87000
100,8.41157,87000
56,9.71245,87000
61,6.18422,87000
47,6.1321,87000
67,4.78557,87000
61,9.71245,87000
67,7.58397,87000
67,4.78557,87000
43,2.85982,87000
30,1.95622,87000
46,1.06401,87000
68,7.11614,87000
31,4.13714,87000
86,5.17249,87000
27,0.424649,87000
40,3.20643,87000
104,5.72892,87000
67,7.58397,87000
131,1.63052,87000
61,6.1321,86900
67,9.1177,86900
60,5.74776,86888
41.35,4.57727,86835
56,8.15602,86800
62,7.06571,86800
71,6.93042,86700
32,2.67382,86500
35,9.71245,86300
74,17.5813,86000
117,26.7472,86000
57,7.84599,86000
57,7.11614,86000
61,6.57397,86000
51,7.11614,86000
59,4.42996,86000
59,4.49736,86000
60,5.79053,86000
42,4.1511,86000
49,1.55045,86000
71,5.92921,86000
59,4.49736,86000
69,5.74776,85900
49,9.71245,85900
49,9.71245,85900
49,9.71245,85900
66,2.14118,85800
66,2.67382,85800
66,2.057,85800
66,2.67382,85800
36,4.1511,85500
74,1.63052,85100
50,7.10026,85000
275,9.71245,85000
52,18.7499,85000
341,1.63052,85000
128,15.5261,85000
144,26.7472,85000
70,4.31667,85000
90,17.5813,85000
72,17.5813,85000
294,22.7742,85000
144,26.7801,85000
90,6.5532,85000
140,17.5813,85000
120,7.80819,85000
57,8.66102,85000
44,1.51172,85000
47,1.06401,85000
39,4.06245,85000
80,5.45091,85000
36,1.56083,85000
38,4.06245,85000
54,5.09899,85000
90,6.17354,85000
50,6.0833,85000
27,0.424649,85000
86,9.71245,85000
36,4.06245,85000
44,3.16964,85000
32,0.848632,85000
76,7.20064,85000
38,2.057,85000
70,7.20064,85000
125,8.66661,85000
36,2.16739,85000
39,2.21972,85000
50,4.78128,85000
50,4.78345,85000
54,0.156989,85000
54,5.29784,85000
54,6.43419,85000
90,6.17354,85000
90,5.45091,85000
90,8.41157,85000
66,7.20064,85000
73,6.93042,85000
36,2.07561,85000
36,2.07561,85000
36,2.07561,85000
36,2.07561,85000
42,4.33231,85000
39,4.06245,85000
70,5.91953,85000
70,5.91953,85000
38,0.723688,85000
47,4.78557,85000
33,0.180963,85000
35,0.180963,85000
54,5.72892,85000
70,5.74776,85000
41,4.78557,85000
58,5.37728,85000
73,4.06182,85000
65,5.37728,85000
53,9.1177,85000
87,17.5813,85000
95,3.90821,85000
95,8.41157,85000
115,8.41157,85000
38,9.71245,85000
38,2.9817,85000
38,3.16964,85000
45,3.83992,85000
55,6.0833,85000
66,5.37728,85000
70,7.12649,85000
50,5.74776,85000
278,10.4045,85000
86,5.91953,84900
90,6.17354,84900
76,6.17354,84900
110,12.4263,84900
57,1.89028,84900
60,5.09899,84900
75,1.63052,84900
44,9.71245,84900
41.35,4.57727,84768
71,5.37728,84636
36,3.74299,84600
51,6.8129,84150
36,3.56509,84000
160,16.49,84000
83,8.41157,84000
43,7.22585,84000
50,7.20064,84000
52,4.32913,84000
95,5.91953,84000
38,3.56307,84000
41,5.92751,84000
91,7.06187,84000
50,4.83288,84000
52,4.45021,84000
50,3.16964,84000
52,0.156989,84000
70,5.37728,84000
50,9.71245,84000
50,4.5705,84000
42,9.71245,84000
61,5.92315,84000
42,0.443799,84000
55.59,9.31894,84000
48,3.16964,84000
59,7.80819,84000
52,4.81671,84000
74,5.37728,84000
40,7.20064,84000
52,2.24597,84000
36,3.8098,83900
38,5.09899,83600
88,4.89676,83600
42,2.057,83580
65,8.61263,83500
56,3.30327,83400
38,9.71245,83200
40,0.980719,83000
300,10.4045,83000
160,26.7472,83000
220,8.8048,83000
225,15.4883,83000
222,20.7774,83000
124,9.09402,83000
124,28.9952,83000
74,10.8419,83000
75,7.11614,83000
67,10.8419,83000
89,5.37728,83000
77,7.84599,83000
51,3.82177,83000
45,6.72591,83000
55.44,8.41845,83000
66,3.90821,83000
55,7.11614,83000
55,8.41845,83000
91,7.06187,83000
57,5.19485,83000
57,7.10026,83000
57,3.90821,83000
41,5.50399,82900
92,7.5944,82800
42,2.057,82500
55,5.50686,82500
43,4.55249,82213
53,8.15602,82150
38,3.16964,82024
180,10.4045,82000
82,10.8419,82000
87,7.4212,82000
399,11.7119,82000
240,17.5813,82000
70,9.3632,82000
27,1.01797,82000
56,12.4263,82000
41,4.1511,82000
60,6.39672,82000
70,7.5944,82000
64,8.15602,82000
32,0.156989,82000
40,2.70573,82000
46,4.45021,82000
70,7.5944,82000
41,4.1511,82000
61,7.67861,82000
43,5.74776,82000
61,7.5944,82000
91,5.62729,82000
87,7.11614,82000
43,4.06245,82000
60,1.76251,82000
72,8.41157,82000
53,9.1177,82000
41,4.1511,81900
40,7.20064,81700
61,10.5322,81700
40,2.70644,81700
37.95,2.59126,81700
37.95,2.59126,81700
37.95,2.59126,81700
40,2.70644,81700
71,1.63052,81650
56,6.42489,81600
84,9.39322,81500
57,3.90821,81500
73,10.4045,81300
140,8.02604,81000
60,5.37728,81000
28,0.156989,81000
78,6.67169,81000
36,7.20064,81000
46,5.74776,81000
91,9.71245,81000
50,9.71245,81000
28,0.424649,81000
50,5.37728,81000
50,5.37728,81000
46,3.90821,81000
46,3.90821,81000
60,5.73506,80800
46,4.2428,80800
60,4.78557,80800
46,1.06401,80500
62,9.31894,80500
41.2,2.59126,80500
110,7.20064,80000
145,15.5261,80000
160,15.5261,80000
200,8.41157,80000
318,7.81064,80000
150,3.96746,80000
40,6.0833,80000
240,16.9795,80000
300,15.5261,80000
180,13.1723,80000
70,4.65058,80000
45,5.45663,80000
250,7.58397,80000
230,14.8455,80000
80,4.20169,80000
140,33.3736,80000
109,13.1723,80000
450,9.71245,80000
43,9.71245,80000
29,0.406916,80000
80,4.06245,80000
74,5.91953,80000
63,5.37728,80000
72,2.057,80000
80,10.8419,80000
80,3.61333,80000
40,4.33231,80000
44,5.09899,80000
29,0.156989,80000
29,0.0827487,80000
29,1.01797,80000
45,3.20643,80000
52,5.91953,80000
52,4.89145,80000
94,1.63052,80000
45,5.22317,80000
78,3.10068,80000
59,7.84599,80000
88,6.8129,80000
86,8.41157,80000
66,6.78799,80000
66,6.79625,80000
66,6.79979,80000
66,6.80833,80000
68,6.64683,80000
88,6.8129,80000
75,6.25765,80000
40,1.0579,80000
53.42,5.50686,80000
192,1.63052,79900
60,8.15602,79900
52,0.691768,79900
53,5.74776,79900
52,0.156989,79900
52,0.0246945,79900
52,1.63052,79900
54,4.78557,79900
96,5.44271,79900
38,4.66351,79900
69,9.80219,79900
53,5.74776,79900
41,5.50399,79900
77,16.49,79900
47,5.74776,79900
60,6.87357,79900
38,4.57373,79900
41,9.71245,79800
110,10.4045,79700
61.17,10.294,79521
61.17,10.294,79521
116,15.7297,79500
300,26.7472,79500
116,15.5261,79500
36,2.26694,79500
50,9.71245,79500
40,9.71245,79500
42,4.45021,79500
49,4.75884,79500
50,9.39322,79500
77,3.59195,79450
43,3.90821,79200
43,3.90821,79200
44,8.15602,79200
43,3.90821,79200
43,3.90821,79200
43,3.90821,79200
340,1.63052,79000
210,26.7801,79000
110,15.5261,79000
161,9.09649,79000
53,2.70644,79000
40,1.32601,79000
59,8.15602,79000
32,2.67382,79000
40,1.89028,79000
36,0.932008,79000
83,10.4045,79000
59,7.17813,79000
51,5.41378,79000
45,5.74776,79000
61,9.39322,79000
40,0.156989,79000
44,8.95944,79000
40,1.32601,79000
40,2.01541,79000
61,7.11614,79000
59,6.8129,79000
47,3.8098,79000
63,7.38714,79000
59,7.17813,79000
59,7.17813,79000
59,7.17813,79000
63,7.32892,79000
96,10.4045,79000
95,7.60943,79000
44,8.15602,79000
35,0.156989,79000
41,4.06245,79000
42,5.09024,79000
37,2.52048,79000
40,1.32601,78900
50,4.78557,78900
40,0.932008,78900
41,5.74776,78900
35,1.32601,78900
41,3.20643,78900
41,9.71245,78900
50,4.78557,78900
42,2.80874,78800
64,5.73633,78650
41,3.20643,78500
49,3.20643,78500
59,6.93042,78500
55,6.84048,78500
49,3.20643,78500
54,5.37728,78300
54,5.37728,78300
38,6.36535,78150
130,17.5813,78000
135,26.7472,78000
550,26.7801,78000
170,14.8455,78000
95,4.20169,78000
170,24.9908,78000
40,6.812,78000
52,5.92264,78000
78,3.90821,78000
76,7.06187,78000
44,9.39322,78000
47,4.19315,78000
23,1.06401,78000
47,9.71245,78000
54,4.83288,78000
54,4.5705,78000
40,7.20064,78000
54,3.8098,78000
50,1.51172,78000
37,1.89028,78000
50,7.10026,78000
40,6.43419,78000
78,1.63052,78000
78,2.24597,78000
50,1.90083,78000
42,4.1511,78000
60,9.31894,78000
43,5.37728,78000
37,4.78557,78000
23,2.67382,78000
36,0.424649,78000
37,7.05503,78000
37.37,7.05503,78000
23,1.06401,78000
52,5.92264,78000
43,5.37728,78000
82,10.4045,78000
65,5.91953,78000
57,8.42182,78000
56,5.79053,77840
56,5.79053,77840
34,6.23083,77786
74,5.37728,77700
77,15.5261,77500
72,9.28964,77500
67,9.3632,77500
39.65,2.59126,77500
57,10.5378,77500
58,9.31894,77500
61,6.45555,77500
44,5.92751,77500
57,10.5175,77500
38,4.66351,77500
38,7.20064,77330
100,10.3071,77000
170,9.31894,77000
160,1.63052,77000
170,15.5261,77000
51,4.8742,77000
43,5.09899,77000
67,8.41157,77000
65,5.37728,77000
67,11.8296,77000
46,1.5106,77000
44,3.16964,77000
46,0.424649,77000
41,7.48647,77000
42,5.9807,77000
41,5.64586,77000
47,3.46901,77000
51,4.89145,77000
65,8.19767,77000
43,0.156989,77000
43,5.29784,77000
43,6.43419,77000
30,2.9817,77000
30,9.71245,77000
30,3.16964,77000
30,4.06245,77000
62,11.7119,77000
54,6.1321,76900
85,5.37728,76500
51,5.74776,76500
62,10.8419,76500
31,9.71245,76500
59,9.31894,76150
58,10.5481,76120
62,5.37728,76000
229,10.3071,76000
65,7.80819,76000
50,3.90821,76000
88,8.42182,76000
83,9.71245,76000
60,5.37728,76000
88,8.42182,76000
50,6.1321,76000
50,6.39057,76000
83,5.73933,76000
50,6.1321,76000
63,9.71245,76000
63,11.8296,76000
79,5.37728,76000
56,6.52064,76000
61.8,9.30896,76000
56,10.5153,76000
46,3.90821,76000
34,6.10481,75990
42,3.20643,75600
42,0.156989,75600
42,3.20643,75600
42,9.71245,75600
46,7.19134,75600
46,7.27786,75600
46,7.2781,75600
46,7.28829,75600
63,4.57727,75600
60,5.37728,75500
50,3.90821,75500
65,29.8267,75000
183,18.9621,75000
80,6.40737,75000
30,0.180963,75000
537,14.8455,75000
210,26.7801,75000
183,17.5813,75000
133,16.49,75000
65,7.80819,75000
120,17.9055,75000
210,12.5868,75000
91,1.63052,75000
65,7.27968,75000
200,17.5813,75000
77,7.20064,75000
150,13.445,75000
65,8.15602,75000
32,5.22317,75000
65,7.30502,75000
121,17.5813,75000
51,4.20169,75000
200,26.7472,75000
75,7.80819,75000
130,13.7798,75000
36,3.56307,75000
45,6.72591,75000
46,1.32601,75000
35,0.180963,75000
62,5.37728,75000
110,10.8419,75000
52,3.56307,75000
100,6.17354,75000
47,1.89028,75000
49,4.66351,75000
54,0.424649,75000
56,5.37728,75000
41,4.36873,75000
51,5.09899,75000
33,2.67382,75000
48,5.74776,75000
50,4.8742,75000
62,6.93042,75000
68,2.057,75000
60,5.37728,75000
78,10.197,75000
31,0.156989,75000
48,1.43364,75000
106,16.49,75000
52,3.54341,75000
100,7.25261,75000
73,8.41157,75000
95,5.37728,75000
46,2.74578,75000
52,3.90821,75000
25,2.14118,75000
54,3.56307,75000
56,5.99067,75000
58,5.74776,75000
38,6.0833,75000
31,0.561242,75000
51,7.84599,75000
52,3.56307,75000
24,1.06401,75000
46,0.156989,75000
50,1.97095,75000
50,4.8742,75000
75,9.71245,75000
31,0.156989,75000
41,4.1511,75000
31,0.574537,75000
41,6.1321,75000
41,7.20064,75000
90,5.55661,75000
102,8.41157,75000
23,1.06401,75000
23,0.156989,75000
23,1.06401,75000
32,0.156989,75000
36,3.57609,75000
63,7.20064,75000
56,6.8129,75000
50,5.08085,75000
58,7.05503,75000
59,5.92315,75000
50,9.71245,75000
30,0.156989,75000
23,1.06401,75000
78,5.79053,75000
36,1.05806,75000
45,0.156989,75000
50,3.20643,75000
59,5.37728,75000
42,5.09024,75000
65,8.15602,75000
120,14.8455,75000
135,26.7472,75000
38,4.66351,74900
63,6.35937,74900
44,4.82371,74900
46,5.73633,74900
76,3.20643,74900
56,7.21116,74900
52,3.54341,74900
44,4.82407,74800
68,7.80819,74800
42,6.72606,74500
49,1.06401,74500
25,1.06401,74500
117,10.4045,74255
88,6.52834,74000
60,2.63446,74000
39,3.54341,74000
62,6.0833,74000
45,4.57727,74000
81,5.55661,74000
47,6.1321,74000
66,8.41845,74000
93,8.41157,74000
66,8.41845,74000
62,9.38009,74000
42,0.424649,73900
57,9.31894,73650
37,6.23083,73260
56,10.5481,73100
37,5.09899,73000
150,13.9565,73000
141,1.63052,73000
41,6.77913,73000
76,9.2638,73000
48,9.71245,73000
74,7.42488,73000
26,2.057,73000
50,2.16739,73000
56,7.11614,73000
100,7.42488,73000
37,4.5066,73000
55,5.9315,73000
58,4.89145,73000
41,6.82602,73000
26,3.16964,73000
60,5.01789,73000
63,5.74776,73000
43,5.9315,73000
57,7.20064,73000
53,7.75168,72900
56,4.96925,72800
42,5.09899,72500
50,7.11614,72500
34,7.20064,72500
52,5.91953,72200
108,16.49,72000
92,9.28964,72000
95,9.28964,72000
95,9.28964,72000
95,9.28964,72000
120,11.489,72000
35,5.09899,72000
36,9.71245,72000
36,4.06245,72000
46,4.06245,72000
20,2.16739,72000
96,9.28964,72000
59,9.28964,72000
106,16.49,72000
59,9.28964,72000
68,9.31894,72000
42,5.67491,72000
46,6.8129,72000
51,6.11811,72000
59,9.28964,72000
52,5.37728,72000
38,2.057,72000
51,5.74776,72000
47,9.31894,72000
58,8.15602,72000
35,5.09899,72000
46.54,6.73712,72000
59,9.28964,72000
71,3.80262,72000
46,5.09899,72000
33,1.05806,71900
71,3.90821,71900
37,7.48647,71650
69,2.02651,71500
64,5.37728,71500
67,7.25261,71500
55,9.31894,71500
65,5.91953,71500
65,7.80819,71500
73,5.91953,71500
55,7.20064,71500
34,7.7992,71400
49,5.37728,71050
49,5.37728,71050
49,5.37728,71050
43,9.1177,71000
38,6.36535,71000
66,3.90821,71000
70,8.41157,71000
64,9.71245,71000
54,4.78557,71000
49,2.50576,71000
38,1.98167,71000
31.8,3.16964,70800
47.27,9.31894,70500
44,9.71245,70400
63,10.4045,70300
35,3.16964,70000
60,7.20064,70000
110,15.5261,70000
120,10.4045,70000
211,29.1983,70000
100,7.60337,70000
61,8.15602,70000
76,3.20643,70000
102,18.0823,70000
84,5.01722,70000
80,17.5813,70000
184,9.71245,70000
105,9.28964,70000
123,5.79053,70000
100,1.63052,70000
60,24.9908,70000
45,0.424649,70000
70,10.8419,70000
35,3.16964,70000
34,1.05806,70000
32,2.057,70000
41,3.90821,70000
83,5.91953,70000
54,0.156989,70000
71,8.15602,70000
84,3.96746,70000
34,4.78557,70000
41,5.74776,70000
52,3.56307,70000
71,7.17813,70000
30,3.16964,70000
35,4.33231,70000
58,8.42182,70000
88,12.4263,70000
47,6.1321,70000
56,5.37728,70000
62,5.74776,70000
99,8.41157,70000
75,5.91953,70000
58,4.76486,70000
58,4.76486,70000
36,6.6978,70000
58,4.76486,70000
74,5.79053,70000
54,5.37728,70000
60,6.82567,70000
62,5.80323,70000
61,5.74776,70000
58,4.76486,70000
35,5.09024,70000
110,8.41157,70000
75,7.10026,70000
67,6.77913,70000
84,3.96746,70000
66,6.1321,70000
35,13.7775,70000
50,6.1321,70000
43,5.23674,70000
74,5.79053,70000
80,8.41157,70000
44,6.36535,70000
36,5.70676,70000
200,14.8455,70000
36,1.32601,70000
314,8.26995,69900
105,9.28964,69900
70,1.63052,69900
62,8.15602,69900
61,5.80323,69900
29,2.34047,69900
32,1.17838,69900
73,5.79053,69900
36,4.45695,69900
49,1.32601,69900
57,5.37728,69900
29,2.34047,69900
250,1.63052,69500
242,3.96746,69500
41,1.94905,69500
215,1.63052,69500
210,26.7472,69500
86,6.04041,69500
43,3.56307,69500
62,10.4045,69200
180,16.49,69000
95,12.5053,69000
57,4.8742,69000
30,2.057,69000
32,6.72591,69000
25,3.16964,69000
70,7.20064,69000
95,12.5053,69000
64,6.57783,69000
32,7.25097,69000
32,6.23083,69000
82,8.41157,69000
49,1.63052,69000
33,2.21972,69000
70,6.8535,69000
33,2.21972,69000
29,4.82122,69000
66,6.38112,69000
51,10.197,69000
41,9.71245,69000
36,9.71245,69000
75,6.79721,69000
49,3.90821,69000
75,6.79721,69000
40,7.20064,69000
49,3.90821,69000
23,0.156989,69000
41,9.71245,69000
32,6.72591,69000
30,7.10026,69000
49,3.90821,69000
38,0.156989,68500
37,5.14228,68500
53,6.64683,68500
25,1.24542,68500
38,5.09024,68400
28,5.14228,68281
65,13.1723,68250
65,10.3438,68250
30,9.71245,68200
30,9.71245,68200
120,25.8719,68000
37,2.49973,68000
60,1.11114,68000
205,26.7472,68000
60,0.424649,68000
48,6.35937,68000
62,4.55249,68000
49,3.59195,68000
65,5.91953,68000
54,6.51185,68000
85,17.5813,68000
41,8.15602,68000
49,3.59195,68000
60,6.17354,68000
28,7.20064,68000
28,0.156989,68000
65,7.06187,68000
77,9.31894,68000
42,4.57727,68000
40,2.63446,68000
84,17.5813,68000
60,7.79254,68000
28,0.156989,68000
36,2.70573,68000
68,9.05826,68000
80,4.20169,68000
25,2.057,68000
42,3.55519,67900
39,5.74776,67900
50,5.45091,67900
59,5.37728,67850
53.11,4.06245,67650
27,2.057,67500
42,5.37728,67500
